Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
309.70000000000005,0.6639922646434501,-0.07684393317499211,0.08932562632641916,-0.1072650342738612,0.13958816245075972,1022.2186922537866,31.972154951672973,3.4331761129438565,9.469573459101298,0.6227729204651886
309.8,0.6641263222851141,-0.07673209752239062,0.08947499023885887,-0.10706373657758934,0.13952927136697638,1019.1796630747822,31.924593389341425,3.4307460347376013,9.472851105181011,0.6224638795185641
309.90000000000003,0.6642601844783123,-0.07662002800060361,0.08962386335756015,-0.10686217252140214,0.13947028643811027,1016.1403261167036,31.876956035931403,3.428318515286499,9.476124684000931,0.6221501904137327
310.0,0.66439385081505,-0.07650772495120399,0.08977224564275872,-0.1066603439762429,0.1394112085338703,1013.100747755773,31.82924359383636,3.425893565500983,9.479394182913843,0.6218318539092985
310.1,0.6645273208879304,-0.07639518871647648,0.08992013706337919,-0.10645825281199899,0.13935203852574382,1010.0609942254532,31.781456766886148,3.4234711962939484,9.48265958927736,0.6215088708058032
310.20000000000005,0.6646605942901546,-0.07628241963941648,0.09006753759702356,-0.1062559008974529,0.13929277728698133,1007.0211316139158,31.7335962603345,3.4210514185806553,9.485920890454096,0.621181241945724
310.3,0.6647936706155227,-0.07616941806372907,0.09021444722995921,-0.10605329010023308,0.13923342569258035,1003.9812258614953,31.68566278084609,3.4186342432786163,9.489178073811702,0.6208489682134669
310.40000000000003,0.6649265494584363,-0.07605618433382799,0.09036086595710713,-0.10585042228676564,0.13917398461927033,1000.9413427582082,31.637657036484356,3.416219681307503,9.492431126723002,0.6205120505353638
310.5,0.6650592304138983,-0.07594271879483443,0.09050679378202922,-0.10564729932222502,0.13911445494549649,997.901547941228,31.58957973669843,3.4138077435890453,9.4956800365661,0.6201704898796648
310.6,0.6651917130775146,-0.07582902179257633,0.0906522307169158,-0.10544392307048635,0.1390548375514048,994.8619068924312,31.54143159231095,3.411398441046936,9.498924790724478,0.6198242872565309
310.70000000000005,0.6653239970454958,-0.07571509367358692,0.09079717678257271,-0.1052402953940758,0.13899513331882557,991.822484935894,31.49321331550488,3.408991784606691,9.502165376587078,0.619473443718038
310.8,0.6654560819146583,-0.0756009347851039,0.09094163200840807,-0.10503641815412282,0.1389353431312582,988.783347235459,31.444925619811205,3.4065877851955886,9.505401781548441,0.6191179603581567
310.90000000000003,0.665587967282425,-0.07548654547506828,0.09108559643241887,-0.10483229321031164,0.13887546787385535,985.7445587922879,31.396569220096133,3.4041864537425655,9.50863399300879,0.618757838312752
311.0,0.6657196527468267,-0.07537192609212343,0.09122907010117705,-0.10462792242083292,0.13881550843340706,982.7061844424138,31.348144832548126,3.4017878011780756,9.511861998374117,0.6183930787595775
311.1,0.6658511379065037,-0.0752570769856139,0.09137205306981575,-0.10442330764233573,0.13875546569832525,979.6682888543592,31.299653174665675,3.3993918384340436,9.515085785056334,0.6180236829182639
311.20000000000005,0.6659824223607071,-0.07514199850558445,0.0915145454020149,-0.10421845072987933,0.13869534055862776,976.6309365267052,31.2510949652441,3.396998576443698,9.518305340473335,0.6176496520503176
311.3,0.6661135057092992,-0.07502669100277892,0.09165654716998652,-0.10401335353688512,0.13863513390592233,973.5941917857086,31.202470924362842,3.3946080261415204,9.521520652049107,0.6172709874591042
311.40000000000003,0.6662443875527554,-0.0749111548286391,0.09179805845446024,-0.10380801791508894,0.1385748466333913,970.558118782948,31.153781773373005,3.392220198463129,9.524731707213844,0.6168876904898439
311.5,0.6663750674921655,-0.07479539033530394,0.09193907934466759,-0.10360244571449312,0.13851447963577518,967.5227814929334,31.105028234884042,3.3898351043451456,9.527938493404053,0.6164997625296067
311.6,0.6665055451292343,-0.07467939787560811,0.09207960993832746,-0.10339663878331892,0.13845403380935734,964.4882437107971,31.056211032751516,3.387452754725142,9.531140998062641,0.6161072050072954
311.70000000000005,0.6666358200662835,-0.07456317780308112,0.09221965034162978,-0.10319059896795861,0.13839351005194758,961.4545690499332,31.007330892063788,3.3850731605414834,9.53433920863904,0.6157100193936428
311.8,0.6667658919062525,-0.07444673047194623,0.09235920066921995,-0.10298432811292833,0.13833290926286673,958.4218209397029,30.95838853912947,3.382696332733283,9.537533112589271,0.6153082072011934
311.90000000000003,0.6668957602526996,-0.07433005623711939,0.09249826104418259,-0.10277782806082059,0.13827223234293046,955.3900626231256,30.909384701464464,3.380322282240232,9.54072269737612,0.614901769984306
312.0,0.6670254247098036,-0.07421315545420802,0.09263683159802506,-0.10257110065225676,0.13821148019443336,952.3593571545948,30.860320107779096,3.37795102000255,9.54390795046916,0.6144907093391289
312.1,0.6671548848823644,-0.07409602847951016,0.09277491247066076,-0.10236414772584013,0.13815065372113294,949.3297673976068,30.811195487965197,3.3755825569608575,9.547088859344894,0.6140750269035987
312.20000000000005,0.6672841403758049,-0.07397867567001308,0.09291250381039236,-0.10215697111810874,0.13808975382823405,946.301356022519,30.76201157308343,3.373216904056067,9.550265411486889,0.6136547243574267
