Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
208.70000000000002,0.3123340313547956,0.051888900017791804,-0.10455329403601644,-0.057378867313880574,0.11926326218918223,1375.7356123909892,37.09091010464679,7.278166453499979,2.9775114672789464,1.3434698899020403
208.8,0.3124181579507562,0.0517359249206896,-0.10443908252061121,-0.057553661832722286,0.11924741484871859,1373.4729859903355,37.06039646294054,7.280160683095233,2.9761150221589934,1.339325527243781
208.9,0.3125025514844747,0.05158309692604248,-0.10432324212384932,-0.057727492492254534,0.11923003915404286,1370.994286872001,37.026940014967494,7.2822384109104705,2.9750681532686585,1.3343765258987303
209.0,0.3125872116987308,0.051430416499649724,-0.10420818604813774,-0.057901690268031124,0.11921389086569693,1368.6926882880987,36.99584690594471,7.284210246295814,2.97370066875633,1.3302345667371598
209.10000000000002,0.31267213833549157,0.05127788410686096,-0.10409271028470886,-0.058075590051734,0.1191975943308983,1366.371920563361,36.964468352234704,7.2861722133647255,2.972346406601853,1.326092829065726
209.20000000000002,0.3127573311359118,0.051125500212574504,-0.10397681631198816,-0.058249191054141156,0.11918115030842237,1364.0321453566617,36.93280581483976,7.28812430319102,2.971005369411048,1.321951371599073
209.3,0.31284278984033537,0.05097326528123612,-0.10386050561336338,-0.05842249249528578,0.11916455956208293,1361.6735251583189,36.90086076446346,7.2900665071218675,2.9696775594794858,1.3178102529726297
209.4,0.3129285141882955,0.05082117977683751,-0.1037437796770929,-0.058595493604466524,0.11914782286068124,1359.296223271463,36.868634681412644,7.291998816777241,2.968362978793301,1.3136695317404896
209.5,0.31301450391851576,0.05066924416291506,-0.10362663999621434,-0.05876819362025675,0.11913094097795499,1356.900403793383,36.83612905549907,7.293921224049441,2.9670616290300185,1.3095292663733153
209.60000000000002,0.3131007587689111,0.05051745890254818,-0.10350908806845244,-0.0589405917905133,0.11911391469252686,1354.4862315968255,36.80334538594047,7.29583372110252,2.965773511559422,1.305389515256235
209.70000000000002,0.31318727847658806,0.050365824458358084,-0.10339112539612738,-0.059112687372384176,0.1190967447878529,1352.0538723112684,36.77028518126108,7.297736300371662,2.9644986274444003,1.301250336686748
209.8,0.31327406277784625,0.050214341292506265,-0.10327275348606296,-0.05928447963231571,0.11907943205217089,1349.6034923041932,36.736949959192216,7.299628954562677,2.96323697744185,1.2971117888726598
209.9,0.3133611114081787,0.05006300986669325,-0.10315397384949437,-0.05945596784605863,0.11906197727844825,1347.135258662317,36.70334124657205,7.3015116766513435,2.9619885620035546,1.2929739299300083
210.0,0.3134484241022728,0.049911830642156985,-0.10303478800197637,-0.059627151298673964,0.11904438126433002,1344.6493391728259,36.66946057924531,7.30338445988284,2.9607533812771223,1.2888368178810095
210.10000000000002,0.3135360005940111,0.04976080407967157,-0.1029151974632909,-0.05979802928453751,0.11902664481208636,1342.1459023045709,36.635309501962325,7.305247297771076,2.9595314351068915,1.2847005106520064
210.20000000000002,0.31362384061647214,0.04960993063954577,-0.10279520375735517,-0.05996860110734401,0.11900876872856012,1339.6251171892845,36.60088956827804,7.307100184098079,2.9583227230349074,1.2805650660714334
210.3,0.3137119439019313,0.049459210781621646,-0.10267480841212931,-0.06013886608011042,0.11899075382511413,1337.0871536027626,36.56620234045043,7.30894311291332,2.957127244301853,1.276430541867792
210.4,0.31380031018186155,0.04930864496527329,-0.10255401295952425,-0.060308823525178135,0.11897260091757828,1334.532181946061,36.531249389338726,7.310776078533039,2.9559449978480576,1.272296995667633
210.5,0.31388893918693417,0.04915823364940515,-0.10243281893530942,-0.06047847277421518,0.11895431082619651,1331.960373226686,36.49603229430134,7.312599075539582,2.954775982314466,1.2681644849935583
210.60000000000002,0.3139778306470199,0.049007977292450836,-0.10231122787902051,-0.06064781316821691,0.11893588437557359,1329.3718990397726,36.46055264309323,7.31441209878065,2.9536201960436723,1.2640330672622102
210.70000000000002,0.3140669842911894,0.048857876352371626,-0.1021892413338673,-0.060816844057506356,0.1189173223946218,1326.7669315492988,36.424812031763445,7.3162151433686455,2.9524776370809165,1.259902799782307
210.8,0.31415639984771426,0.048707931286655196,-0.10206686084664138,-0.060985564801733616,0.11889862571650736,1324.1456434692768,36.388812064551885,7.318008204679909,2.9513483031751377,1.255773739752668
210.9,0.3142460770440678,0.048558142552314054,-0.10194408796762391,-0.061153974769874796,0.1188797951785968,1321.5082080449665,36.35255435378601,7.319791278353956,2.950232191780031,1.2516459442602377
211.0,0.3143360156069259,0.04840851060588426,-0.10182092425049355,-0.06132207334022991,0.11886083162240318,1318.8547990341085,36.316040519777324,7.321564360292753,2.9491293000551093,1.2475194702781542
211.10000000000002,0.3144262152621679,0.04825903590342395,-0.10169737125223417,-0.061489859900420205,0.11884173589353215,1316.1855906881653,36.279272190717464,7.323327446659938,2.9480396248667917,1.2433943746638
211.20000000000002,0.3145166757348772,0.04810971890051216,-0.10157343053304296,-0.061657333847384484,0.11882250884162784,1313.5007577335855,36.24225100257413,7.325080533880015,2.946963162789494,1.2392707141568855
211.3,0.3146073967493424,0.04796056005224711,-0.10144910365623823,-0.06182449458737531,0.11880315132031881,1310.8004753530984,36.204978598986884,7.326823618637601,2.9458999101067387,1.2351485453775306
211.4,0.314698378029058,0.04781155981324506,-0.10132439218816748,-0.06199134153595369,0.11878366418716352,1308.084919167002,36.167456631162246,7.328556697876533,2.9448498628123034,1.2310279248243505
211.5,0.3147896192967251,0.04766271863763882,-0.10119929769811561,-0.06215787411798369,0.11876404830359621,1305.3542652145377,36.1296867577694,7.330279768799159,2.9438130166113146,1.2269089088725913
211.60000000000002,0.3148811202742527,0.047514036979076406,-0.1010738217582129,-0.06232409176762586,0.11874430453487207,1302.6086899352254,36.091670644834736,7.331992828865378,2.942789366921447,1.2227915537722231
211.70000000000002,0.3149728806827578,0.04736551529071972,-0.10094796594334354,-0.06248999392833008,0.11872443375001279,1299.8483701502855,36.05340996563689,7.33369587579186,2.9417789088740665,1.2186759156460945
211.8,0.3150649002425671,0.04721715402524299,-0.10082173183105382,-0.06265558005282801,0.11870443682175183,1297.0734830440804,36.01490640060141,7.335388907551173,2.940781637315411,1.2145620504880683
211.9,0.31515717867321724,0.047068953634831545,-0.10069512100146069,-0.06282084960312426,0.11868431462647946,1294.2842061455822,35.97616163719501,7.337071922370887,2.939797546807789,1.2104500141611791
212.0,0.31524971569345583,0.046920914571180354,-0.10056813503716036,-0.06298580205048725,0.11866406804418803,1291.4807173099032,35.937177369820006,7.338744918732695,2.938826631630784,1.2063398623958115
212.10000000000002,0.31534251102124244,0.04677303728549276,-0.10044077552313713,-0.06315043687543911,0.11864369795841684,1288.663194699859,35.89795529970836,7.340407895371517,2.9378688857824735,1.2022316507878796
212.20000000000002,0.3154355643737493,0.046625322228478976,-0.100313044046672,-0.06331475356774517,0.11862320525619706,1285.831816767572,35.85849713481551,7.342060851274552,2.9369243029806613,1.19812543479702
212.3,0.3155288754673622,0.04647776985035473,-0.10018494219725198,-0.06347875162640249,0.11860259082799673,1282.9867622361521,35.818804589714496,7.343703785680406,2.9359928766641215,1.1940212697448054
